#cond=Local	mpa=block_up	rep=1	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Local	mpa=block_down	rep=1	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Local	mpa=alt_A	rep=1	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Local	mpa=alt_B	rep=1	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Dispersal	mpa=block_up	rep=1	larvaBias=0.5	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Dispersal	mpa=block_down	rep=1	larvaBias=0.5	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Dispersal	mpa=alt_A	rep=1	larvaBias=0.5	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Dispersal	mpa=alt_B	rep=1	larvaBias=0.5	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Unidirectional	mpa=block_up	rep=1	larvaBias=0.95	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Unidirectional	mpa=block_down	rep=1	larvaBias=0.95	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Unidirectional	mpa=alt_A	rep=1	larvaBias=0.95	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Unidirectional	mpa=alt_B	rep=1	larvaBias=0.95	larvaMeanDist=2	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200


#cond=Local	mpa=block_down	rep=2	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Local	mpa=alt_A	rep=2	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

#cond=Local	mpa=alt_B	rep=2	larvaBias=0.5	larvaMeanDist=0.3	mAdult_L=0	useSizeMaturity=T	L50=28.1	matSlope=0.0886	meanLarvae=100	larvaSurv=0.05	dd_a=1	K_internal=100	K_external=100	minLegalSize=25	maxLegalSize=32	alphaCatch_L=-8.4	betaCatch=0.3	nTrap=4	candidatesPerTrap=4	sampleEvery=10	fishStartGen=51	regStartGen=101	protectEggFemales=T	endGen=200

